date,open,high,low,close,volume
20/10/2021,288.45,289.83,285.793,288.6,14032064
21/10/2021,285.333,300,285.168,298,31481480
22/10/2021,298.5,303.333,296.986,303.226,22880864
25/10/2021,316.843,348.34,314.733,341.62,62852157
26/10/2021,341.563,364.98,333.813,339.476,62415030
27/10/2021,346.553,356.96,343.593,345.953,38526505
28/10/2021,356.101,360.333,351.4,359.013,27213199
29/10/2021,360.62,371.736,357.735,371.333,29918445
1/11/2021,381.666,403.25,372.886,402.863,56048777
2/11/2021,386.451,402.863,382,390.666,42737849
3/11/2021,392.443,405.13,384.206,404.62,34628559
4/11/2021,411.47,414.496,405.666,409.97,25397436
5/11/2021,409.333,413.29,402.666,407.363,21628834
8/11/2021,383.261,399,377.666,387.646,33445757
9/11/2021,391.2,391.5,337.173,341.166,59105906
10/11/2021,336.803,359.366,329.103,355.983,42802768
11/11/2021,367.59,368.323,351.56,354.503,22396593
12/11/2021,349.166,351.5,339.733,344.473,25573179
15/11/2021,339.21,343.993,326.2,337.796,34775684
16/11/2021,334.436,352.4,334.06,351.576,26542385
17/11/2021,354.503,373.213,351.833,363.003,31445403
18/11/2021,368.85,370.666,358.34,365.46,20898950
19/11/2021,366.29,379.573,364.233,379.02,21642283
22/11/2021,387.443,400.65,377.476,385.623,33072543
23/11/2021,389.17,393.5,354.233,369.676,36171740
24/11/2021,360.13,377.59,354,372,22560264
26/11/2021,366.49,369.594,360.333,360.64,11680900
29/11/2021,366.996,380.89,366.73,378.996,19464493
30/11/2021,381.456,389.333,372.666,381.586,27092074
1/12/2021,386.898,390.946,363.586,365,22934719
2/12/2021,366.353,371,352.216,361.533,24371645
3/12/2021,361.596,363.525,333.403,338.323,30774035
6/12/2021,333.836,340.546,316.833,336.336,27221067
7/12/2021,348.066,352.558,342.27,350.583,18694880
8/12/2021,350.903,357.46,344.333,356.32,13968802
9/12/2021,353.546,354.163,334.12,334.6,19812853
10/12/2021,336.25,340.326,327.51,339.01,19888138
13/12/2021,333.696,335,317.14,322.136,26198523
14/12/2021,315,322.136,310,319.503,23602110
15/12/2021,317.736,326.25,309.416,325.33,25056434
16/12/2021,331.5,331.66,307.283,308.973,27590512
17/12/2021,304.923,320.22,303.013,310.856,33626785
20/12/2021,303.566,307.229,297.796,299.98,18826688
21/12/2021,305.623,313.166,295.373,312.843,23839337
22/12/2021,321.886,338.553,319.016,336.29,31211389
23/12/2021,335.6,357.659,332.52,355.666,30904462
27/12/2021,357.89,372.333,356.905,364.646,23715296
28/12/2021,369.83,373,359.473,362.823,20107994
29/12/2021,366.213,368,354.713,362.063,18718041
30/12/2021,353.776,365.183,351.05,356.78,15680324
31/12/2021,357.814,360.666,351.53,352.26,13577894
3/01/2022,382.583,400.356,378.68,399.926,34895385
4/01/2022,396.516,402.666,374.35,383.196,33416128
5/01/2022,382.216,390.113,360.336,362.706,26706626
6/01/2022,359,362.666,340.166,354.9,30112189
7/01/2022,360.123,360.31,336.666,342.32,28054947
10/01/2022,333.333,353.033,326.666,352.706,30604993
11/01/2022,351.223,358.616,346.273,354.8,22021091
12/01/2022,359.616,371.613,357.53,368.74,27913037
13/01/2022,369.688,371.866,342.179,343.853,32403293
14/01/2022,339.96,350.666,337.793,349.87,24308162
18/01/2022,342.201,356.93,338.686,343.503,22329827
19/01/2022,347.235,351.556,331.666,331.883,25147524
20/01/2022,336.576,347.22,331.333,332.09,23496272
21/01/2022,332.113,334.85,313.5,314.633,34472040
24/01/2022,301.586,311.171,283.823,310,50791759
25/01/2022,304.733,317.086,301.07,306.133,28865326
26/01/2022,317.476,329.23,302,312.47,34955798
27/01/2022,311.12,311.796,276.333,276.366,49036573
28/01/2022,277.186,285.833,264.003,282.116,44929700
31/01/2022,290.903,312.663,287.35,312.24,34812071
1/02/2022,311.736,314.566,301.666,310.416,24379472
2/02/2022,309.393,310.5,296.47,301.886,22264376
3/02/2022,294,312.333,293.506,297.046,26285218
4/02/2022,299.073,312.166,293.723,307.773,24541841
7/02/2022,307.93,315.923,300.903,302.446,20331511
8/02/2022,301.843,308.763,298.266,307.333,16909688
9/02/2022,311.666,315.423,306.666,310.666,17419866
10/02/2022,302.79,314.603,298.9,301.516,22042304
11/02/2022,303.21,305.32,283.566,286.666,26548645
14/02/2022,287.19,299.626,284.383,291.92,22585495
15/02/2022,300,307.666,297.792,307.476,19216528
16/02/2022,304.683,308.81,300.403,307.796,17098147
17/02/2022,304.42,306.166,291.366,292.116,18392832
18/02/2022,295.333,295.623,279.203,285.66,22833973
22/02/2022,278.043,285.578,267.033,273.843,27762755
23/02/2022,276.81,278.433,253.52,254.68,31752367
24/02/2022,233.463,267.493,233.333,266.923,45107487
25/02/2022,269.743,273.166,260.8,269.956,25355946
28/02/2022,271.67,292.286,271.569,290.143,33002320
1/03/2022,289.893,296.626,284.593,288.123,24922316
2/03/2022,290.71,295.493,281.424,293.296,24881176
3/03/2022,292.923,295.479,277.533,279.763,20541189
4/03/2022,283.033,285.216,275.053,279.43,22393313
7/03/2022,285.433,288.713,268.19,268.193,24164744
8/03/2022,265.176,283.33,260.723,274.8,26799725
9/03/2022,279.826,286.853,277.336,286.323,19728008
10/03/2022,283.816,284.816,270.12,279.433,19549569
11/03/2022,280.065,281.267,264.59,265.116,22345744
14/03/2022,260.203,266.9,252.013,255.456,23717443
15/03/2022,258.423,268.523,252.19,267.296,22280402
16/03/2022,269.666,280.666,267.42,280.076,28009633
17/03/2022,276.996,291.666,275.239,290.533,22194340
18/03/2022,291.496,302.616,289.13,301.796,33471433
21/03/2022,304.993,314.283,302.363,307.053,27327242
22/03/2022,310,332.62,307.25,331.326,35289553
23/03/2022,326.646,346.9,325.466,333.036,40225425
24/03/2022,336.576,341.496,329.6,337.973,22973657
25/03/2022,336,340.6,332.44,336.88,20677200
28/03/2022,355.033,365.96,351.2,363.946,34168724
29/03/2022,369.33,371.59,357.703,366.523,24538298
30/03/2022,363.723,371.316,361.333,364.663,19955022
31/03/2022,364.856,367.713,358.88,359.2,16330935
1/04/2022,360.383,364.916,355.546,361.53,18087757
4/04/2022,363.126,383.303,357.51,381.816,27392599
5/04/2022,378.766,384.29,362.433,363.753,26691700
6/04/2022,357.823,359.666,342.566,348.586,29782879
7/04/2022,350.796,358.863,340.513,352.42,26482377
8/04/2022,347.736,349.48,340.811,341.83,18337917
11/04/2022,326.8,336.156,324.88,325.31,19785763
12/04/2022,332.546,340.397,325.533,328.983,21992052
13/04/2022,327.025,342.08,324.365,340.79,18373757
14/04/2022,333.096,337.57,327.396,328.333,19474163
18/04/2022,329.676,338.306,324.47,334.763,17238428
19/04/2022,335.02,344.98,331.775,342.716,16615956
20/04/2022,343.333,344.666,325.083,325.733,23570464
21/04/2022,358.243,364.073,332.138,336.26,35138814
22/04/2022,338.303,344.95,331.333,335.016,23232211
25/04/2022,326.323,336.206,325.1,332.673,22780468
26/04/2022,331.81,333.333,291.666,292.14,45377934
27/04/2022,299.526,306,292.453,293.836,25652159
28/04/2022,299.993,300,273.9,292.503,41649560
29/04/2022,300.75,311.466,290,290.253,29377704
2/05/2022,286.923,302.12,282.676,300.98,25260481
3/05/2022,301.06,308.026,296.196,303.083,21236549
4/05/2022,301.313,318.5,295.093,317.54,27214599
5/05/2022,313.07,315.2,285.9,291.093,30839757
6/05/2022,295.666,296,281.035,288.55,24301068
9/05/2022,278.816,281.876,260.383,262.37,30270098
10/05/2022,273.103,275.12,258.083,266.68,28133907
11/05/2022,265,269.923,242.4,244.666,32408184
12/05/2022,233.666,253.22,226.666,242.666,46770998
13/05/2022,257.826,262.45,250.521,256.53,30716946
16/05/2022,255.72,256.586,239.696,241.456,28699538
17/05/2022,249.12,254.826,242.95,253.87,26745389
18/05/2022,248.173,253.5,233.603,236.603,29270629
19/05/2022,235.666,244.666,231.37,236.473,30098920
20/05/2022,237.997,240.527,211,221.3,48324496
23/05/2022,218.34,226.651,212.686,224.966,29634578
24/05/2022,217.843,217.973,206.856,209.386,29697536
25/05/2022,207.95,223.107,207.67,219.6,30713146
26/05/2022,220.473,239.556,217.887,235.91,35334491
27/05/2022,241.083,253.266,240.177,253.21,29765017
31/05/2022,257.947,259.6,244.743,252.753,33971501
1/06/2022,251.72,257.326,243.64,246.79,25749343
2/06/2022,244.156,264.21,242.066,258.333,31157743
3/06/2022,243.225,247.796,233.417,234.516,37464612
6/06/2022,244.353,244.866,234.35,238.28,28068201
7/06/2022,234,239.996,230.093,238.886,24269547
8/06/2022,240.086,249.963,239.176,241.866,25403563
9/06/2022,249.34,255.546,239.326,239.706,32163799
10/06/2022,235.156,239.5,227.913,232.23,32697003
13/06/2022,223.166,226.633,214.683,215.736,34255784
14/06/2022,218.286,226.33,211.736,220.89,32662967
15/06/2022,220.917,235.663,218.15,233,39710695
16/06/2022,222.736,225.167,208.693,213.1,35796941
17/06/2022,213.433,220.969,213.197,216.76,30880627
21/06/2022,224.603,243.577,224.333,237.036,40931029
22/06/2022,234.503,246.833,233.826,236.086,33842453
23/06/2022,237.905,239.316,228.637,235.07,34734271
24/06/2022,237.468,246.066,236.086,245.706,31923599
27/06/2022,249.366,252.07,242.565,244.92,29726123
28/06/2022,244.483,249.97,232.343,232.663,30222199
29/06/2022,230.5,231.173,222.273,228.49,27632453
30/06/2022,224.51,229.456,218.863,224.473,31533513
1/07/2022,227,230.23,222.12,227.263,24820176
5/07/2022,223,233.146,216.167,233.066,28259730
6/07/2022,230.78,234.563,227.186,231.733,23951232
7/07/2022,233.92,245.361,232.21,244.543,27310262
8/07/2022,242.333,254.98,241.161,250.763,33951399
11/07/2022,252.103,253.063,233.626,234.343,33169773
12/07/2022,236.846,239.773,228.368,233.07,29310353
13/07/2022,225.5,242.06,225.033,237.04,32651539
14/07/2022,234.896,238.653,229.333,238.313,26185855
15/07/2022,240,243.623,236.89,240.066,23227691
18/07/2022,244.936,250.516,239.603,240.546,27512509
19/07/2022,245,247.14,236.976,245.53,26963393
20/07/2022,246.783,250.663,243.483,247.5,29621388
21/07/2022,255.106,273.266,254.866,271.706,47344111
22/07/2022,276.22,280.786,270.713,272.243,34490985
25/07/2022,272.216,274.146,267.4,268.433,21357865
26/07/2022,266.513,267.31,256.263,258.86,22273610
27/07/2022,263.81,275.925,261.79,274.82,29370025
28/07/2022,280.066,283.3,272.8,280.9,28241029
29/07/2022,280.7,298.32,279.1,297.15,31770986
1/08/2022,301.275,311.878,295,297.276,39014346
2/08/2022,294.003,307.833,292.666,300.586,31859195
3/08/2022,305,309.55,301.15,307.396,26697065
4/08/2022,311,313.606,305,308.633,24085463
5/08/2022,302.67,304.606,285.544,288.17,37724340
8/08/2022,295,305.2,289.085,290.423,33121793
9/08/2022,290.293,292.396,279.353,283.333,28748256
10/08/2022,297.066,297.51,283.37,294.356,31639650
11/08/2022,296.513,298.236,285.833,286.63,23385042
12/08/2022,289.415,300.16,285.033,300.03,26552455
15/08/2022,301.786,313.133,301.23,309.32,29786425
16/08/2022,311.666,314.666,302.883,306.563,29378793
17/08/2022,303.396,309.656,300.033,303.996,22922011
18/08/2022,306,306.5,301.853,302.87,15833526
19/08/2022,299,300.36,292.5,296.666,20465152
22/08/2022,291.913,292.4,286.296,289.913,18614466
23/08/2022,291.453,298.826,287.923,296.453,21328370
24/08/2022,297.563,303.646,296.5,297.096,19086592
25/08/2022,302.36,302.96,291.6,296.07,53230008
26/08/2022,297.43,302,287.47,288.09,57163953
29/08/2022,282.83,287.74,280.7,284.82,41864738
30/08/2022,287.865,288.48,272.65,277.7,50541762
31/08/2022,280.62,281.25,271.81,275.61,52107340
1/09/2022,272.575,277.58,266.15,277.16,54287020
2/09/2022,281.065,282.35,269.08,270.21,50890090
6/09/2022,272.675,275.99,265.74,274.42,55859980
7/09/2022,273.1,283.84,272.27,283.7,50028922
8/09/2022,281.3,289.5,279.76,289.26,53713121
9/09/2022,291.67,299.85,291.245,299.68,54470848
12/09/2022,300.72,305.49,300.4,304.42,48674602
13/09/2022,292.9,297.4,290.4,292.13,68229617
14/09/2022,292.24,306,291.64,302.61,72628648
15/09/2022,301.825,309.12,300.725,303.75,64795520
16/09/2022,299.605,303.71,295.6,303.35,87087789
19/09/2022,300.09,309.84,297.8,309.07,60231160
20/09/2022,306.91,313.33,305.58,308.73,61642781
21/09/2022,308.29,313.8,300.63,300.8,62555660
22/09/2022,299.86,301.29,285.82,288.59,70545406
23/09/2022,283.09,284.5,272.82,275.33,63748359
26/09/2022,271.83,284.09,270.31,276.01,58076910
27/09/2022,283.84,288.67,277.51,282.94,61925191
28/09/2022,283.08,289,277.57,287.81,54664809
29/09/2022,282.76,283.65,265.78,268.21,77620641
30/09/2022,266.145,275.57,262.47,265.25,67726602
3/10/2022,254.5,255.16,241.01,242.4,98363539
4/10/2022,250.52,257.5,242.01,249.44,109578492
5/10/2022,245.01,246.67,233.27,240.81,86982672
6/10/2022,239.44,244.58,235.35,238.13,69298438
7/10/2022,233.935,234.572,222.02,223.07,83916797
10/10/2022,223.93,226.99,218.358,222.96,67925023
11/10/2022,220.945,225.75,215,216.5,77013203
12/10/2022,215.33,219.3,211.51,217.24,66860703
13/10/2022,208.3,222.99,206.22,221.72,91483047
14/10/2022,224.01,226.26,204.16,204.99,94124516
17/10/2022,210.04,221.86,209.45,219.35,79428805
18/10/2022,229.5,229.82,217.25,220.19,75891914
19/10/2022,219.8,222.93,217.78,222.04,66571477
20/10/2022,208.28,215.55,202,207.28,117798094
21/10/2022,206.415,214.66,203.8,214.44,75713750
24/10/2022,205.82,213.5,198.586,211.25,100446797
25/10/2022,210.1,224.35,210,222.415,96507875
26/10/2022,219.4,230.6,218.2,224.64,85327078
27/10/2022,229.77,233.81,222.85,225.09,61638820
28/10/2022,225.4,228.86,216.35,228.52,69152391
31/10/2022,226.19,229.85,221.94,227.54,61554340
1/11/2022,234.05,237.395,227.28,227.82,62688820
2/11/2022,226.04,227.87,214.82,214.98,63070289
3/11/2022,211.36,221.2,210.14,215.31,56538848
4/11/2022,222.6,223.8,203.08,207.47,98622211
7/11/2022,208.65,208.9,196.66,197.08,93916523
8/11/2022,194.02,195.2,186.75,191.3,128803398
9/11/2022,190.775,195.89,177.12,177.59,127062703
10/11/2022,189.9,191,180.03,190.72,132703000
11/11/2022,186,196.52,182.59,195.97,114403602
14/11/2022,192.77,195.73,186.34,190.95,92226648
15/11/2022,195.88,200.824,192.06,194.42,91293789
16/11/2022,191.51,192.57,185.66,186.92,66567602
17/11/2022,183.96,186.16,180.9,183.17,64335969
18/11/2022,185.05,185.19,176.55,180.19,76048875
21/11/2022,175.85,176.77,167.54,167.87,92882711
22/11/2022,168.63,170.92,166.185,169.91,78452328
23/11/2022,173.57,183.62,172.5,183.2,109536703
25/11/2022,185.06,185.2,180.63,182.86,50672738
28/11/2022,179.96,188.5,179,182.92,93038148
29/11/2022,184.99,186.38,178.75,180.83,83357109
30/11/2022,182.43,194.76,180.63,194.7,109186398
1/12/2022,197.08,198.92,191.8,194.7,80046211
2/12/2022,191.78,196.25,191.11,194.86,73645922
5/12/2022,189.44,191.27,180.55,182.45,93122672
6/12/2022,181.215,183.65,175.33,179.82,92150812
7/12/2022,175.03,179.38,172.218,174.04,84213281
8/12/2022,172.2,175.2,169.06,173.44,97624484
9/12/2022,173.84,182.5,173.36,179.05,104872305
12/12/2022,176.1,177.37,167.52,167.82,109794492
13/12/2022,174.87,175.05,156.91,160.95,175862703
14/12/2022,159.25,161.62,155.31,156.8,140682297
15/12/2022,153.44,160.93,153.28,157.67,122334492
16/12/2022,159.635,160.99,150.04,150.23,139032188
19/12/2022,154,155.25,145.82,149.87,139390594
20/12/2022,146.05,148.47,137.66,137.8,159563297
21/12/2022,139.335,141.26,135.89,137.57,145417406
22/12/2022,136,136.63,122.26,125.35,210090297
23/12/2022,126.37,128.617,121.02,123.15,166989703
27/12/2022,117.495,119.67,108.76,109.1,208643391
28/12/2022,110.35,116.27,108.24,112.71,221070500
29/12/2022,120.385,123.57,117.495,121.82,221923297
30/12/2022,119.95,124.48,119.75,123.18,157777297
3/01/2023,118.47,118.8,104.64,108.1,231402797
4/01/2023,109.11,114.59,107.52,113.64,180388984
5/01/2023,110.51,111.75,107.16,110.34,157986297
6/01/2023,103,114.39,101.81,113.06,220911109
9/01/2023,118.96,123.52,117.11,119.77,190284000
10/01/2023,121.07,122.76,114.92,118.85,167642500
11/01/2023,122.09,125.95,120.51,123.22,183810797
12/01/2023,122.56,124.131,117,123.56,169400891
13/01/2023,116.55,122.63,115.6,122.4,180714094
17/01/2023,125.695,131.7,125.02,131.49,186476984
18/01/2023,136.555,136.68,127.01,128.78,195680297
19/01/2023,127.26,129.99,124.308,127.17,170291906
20/01/2023,128.68,133.51,127.347,133.42,138858094
23/01/2023,135.87,145.379,134.27,143.75,203119203
24/01/2023,143,146.5,141.1,143.89,158699109
25/01/2023,141.905,146.41,138.07,144.43,192734297
26/01/2023,159.965,161.42,154.76,160.27,234815109
27/01/2023,162.43,180.68,161.17,177.9,306590594
30/01/2023,178.05,179.77,166.5,166.66,230878797
31/01/2023,164.57,174.3,162.78,173.22,196813500
1/02/2023,173.89,183.805,169.93,181.41,213806297
2/02/2023,187.325,196.75,182.61,188.27,217448297
3/02/2023,183.95,199,183.69,189.98,232662000
6/02/2023,193.01,198.17,189.92,194.76,186188094
7/02/2023,196.43,197.5,189.55,196.81,186010297
8/02/2023,196.1,203,194.31,201.29,180673594
9/02/2023,207.775,214,204.77,207.32,215431391
10/02/2023,202.225,206.2,192.89,196.89,204754094
13/02/2023,194.415,196.3,187.61,194.64,172475500
14/02/2023,191.94,209.82,189.44,209.25,216455703
15/02/2023,211.755,214.66,206.11,214.24,182108609
16/02/2023,210.78,217.65,201.84,202.04,229586500
17/02/2023,199.985,208.44,197.5,208.31,213738500
21/02/2023,204.99,209.71,197.22,197.37,180018594
22/02/2023,197.93,201.99,191.78,200.86,191828500
23/02/2023,203.91,205.14,196.33,202.07,146360000
24/02/2023,196.325,197.669,192.8,196.88,142228094
27/02/2023,202.03,209.42,201.26,207.63,161028297
28/02/2023,210.59,211.23,203.75,205.71,153144891
1/03/2023,206.21,207.2,198.52,202.77,156852797
2/03/2023,186.74,193.75,186.01,190.9,181979203
3/03/2023,194.795,200.48,192.88,197.79,154193297
6/03/2023,198.54,198.6,192.3,193.81,128100094
7/03/2023,191.38,194.2,186.1,187.71,148125797
8/03/2023,185.04,186.5,180,182,151897797
9/03/2023,180.25,185.18,172.512,172.92,170023812
10/03/2023,175.13,178.29,168.44,173.44,191488891
13/03/2023,167.455,177.35,163.91,174.48,167790297
14/03/2023,177.31,183.8,177.14,183.26,143717906
15/03/2023,180.8,182.34,176.03,180.45,145995594
16/03/2023,180.365,185.81,178.84,184.13,121374492
17/03/2023,184.515,186.22,177.33,180.13,133197109
20/03/2023,178.08,186.44,176.35,183.25,129684398
21/03/2023,188.28,198,188.04,197.58,153391391
22/03/2023,199.3,200.66,190.95,191.15,150376406
23/03/2023,195.26,199.31,188.65,192.22,144193906
24/03/2023,191.65,192.36,187.15,190.41,116531602
27/03/2023,194.415,197.39,189.94,191.81,120851602
28/03/2023,192,192.35,185.43,189.19,98654641
29/03/2023,193.13,195.29,189.44,193.88,123660000
30/03/2023,195.58,197.33,194.42,195.28,110252203
31/03/2023,197.53,207.79,197.2,207.46,170222094
3/04/2023,199.91,202.69,192.2,194.77,169545906
4/04/2023,197.32,198.745,190.32,192.58,126463797
5/04/2023,190.515,190.68,183.76,185.52,133882500
6/04/2023,183.08,186.39,179.74,185.06,123857906
10/04/2023,179.94,185.1,176.11,184.51,142154594
11/04/2023,186.69,189.19,185.648,186.79,115770898
12/04/2023,190.74,191.585,180.31,180.54,150256297
13/04/2023,182.955,186.5,180.94,185.9,112933000
14/04/2023,183.95,186.28,182.01,185,96438656
17/04/2023,186.32,189.69,182.69,187.04,116662203
18/04/2023,187.15,187.69,183.577,184.31,92067023
19/04/2023,179.1,183.5,177.65,180.59,125732703
20/04/2023,166.165,169.7,160.56,162.99,210970797
21/04/2023,164.8,166,161.321,165.08,123539000
24/04/2023,164.65,165.65,158.61,162.55,140006594
25/04/2023,159.82,163.47,158.75,160.67,121999297
26/04/2023,160.29,160.67,153.14,153.75,153364094
27/04/2023,152.64,160.48,152.37,160.19,127015203
28/04/2023,160.9,165,157.32,164.31,122515797
1/05/2023,163.17,163.28,158.83,161.83,109015000
2/05/2023,161.88,165.49,158.93,160.31,128259695
3/05/2023,160.01,165,159.91,160.61,119728000
4/05/2023,162.71,162.95,159.65,161.2,95108484
5/05/2023,163.97,170.79,163.51,170.06,107607297
8/05/2023,173.72,173.8,169.19,171.79,112249398
9/05/2023,168.95,169.82,166.56,169.15,88965039
10/05/2023,172.55,174.43,166.68,168.54,119840703
11/05/2023,168.7,173.57,166.79,172.08,103889906
12/05/2023,176.07,177.38,167.23,167.98,157849594
15/05/2023,167.655,169.76,164.55,166.35,105592492
16/05/2023,165.65,169.518,164.35,166.52,98288789
17/05/2023,168.41,174.5,167.185,173.86,125473602
18/05/2023,174.22,177.06,172.45,176.89,109520305
19/05/2023,177.17,181.95,176.31,180.14,136196703
22/05/2023,180.7,189.32,180.11,188.87,132001406
23/05/2023,186.2,192.96,185.26,185.77,156952094
24/05/2023,182.23,184.22,178.22,182.9,137605109
25/05/2023,186.54,186.78,180.58,184.47,96870719
26/05/2023,184.62,198.6,184.53,193.17,162061500
30/05/2023,200.1,204.48,197.53,201.16,128818703
31/05/2023,199.78,203.95,195.12,203.93,150711703
1/06/2023,202.59,209.8,199.37,207.52,148029906
2/06/2023,210.15,217.25,209.752,213.97,164398406
5/06/2023,217.8,221.29,214.52,217.61,151143109
6/06/2023,216.14,221.91,212.53,221.31,146911594
7/06/2023,228,230.83,223.2,224.57,185710797
8/06/2023,224.22,235.23,223.01,234.86,164489703
9/06/2023,249.07,252.42,242.02,244.4,200242406
12/06/2023,247.94,250.97,244.59,249.83,150740500
13/06/2023,253.51,259.68,251.34,258.71,162384297
14/06/2023,260.17,261.57,250.5,256.79,170575500
15/06/2023,248.4,258.95,247.29,255.9,160171203
16/06/2023,258.92,263.6,257.209,260.54,167915594
20/06/2023,261.5,274.75,261.12,274.45,165611203
21/06/2023,275.13,276.99,257.78,259.46,211797109
22/06/2023,250.77,265,248.25,264.61,166875906
23/06/2023,259.29,262.45,252.8,256.6,177460797
26/06/2023,250.065,258.37,240.7,241.05,179990594
27/06/2023,243.24,250.39,240.85,250.21,164968188
28/06/2023,249.7,259.88,248.89,256.24,159770797
29/06/2023,258.03,260.74,253.61,257.5,131283406
30/06/2023,260.6,264.45,259.89,261.77,112620797
3/07/2023,276.49,284.25,275.11,279.82,118999000
5/07/2023,278.82,283.85,277.6,282.48,131530891
6/07/2023,278.09,279.97,272.88,276.54,120707398
7/07/2023,278.43,280.78,273.77,274.43,113879203
10/07/2023,276.47,277.52,265.1,269.61,119425398
11/07/2023,268.65,270.9,266.37,269.79,91972359
12/07/2023,276.325,276.52,271.46,271.99,95672141
13/07/2023,274.59,279.45,270.6,277.9,112681508
14/07/2023,277.01,285.3,276.31,281.38,120062398
17/07/2023,286.625,292.23,283.57,290.38,131569594
18/07/2023,290.15,295.26,286.01,293.34,112434703
19/07/2023,296.04,299.29,289.52,291.26,142355391
20/07/2023,279.56,280.93,261.2,262.9,175158297
21/07/2023,268,268,255.8,260.02,161796094
24/07/2023,255.85,269.85,254.12,269.06,137004984
25/07/2023,272.38,272.9,265,265.28,112757297
26/07/2023,263.25,268.04,261.75,264.35,95856180
27/07/2023,268.31,269.13,255.3,255.71,103697297
28/07/2023,259.86,267.25,258.231,266.44,111446000
31/07/2023,267.48,269.08,263.78,267.43,84582172
1/08/2023,266.26,266.47,260.25,261.07,83645719
2/08/2023,255.57,259.52,250.49,254.11,101752898
3/08/2023,252.04,260.49,252,259.32,97829555
4/08/2023,260.97,264.77,253.11,253.86,99539914
7/08/2023,251.45,253.651,242.76,251.45,111097906
8/08/2023,247.45,250.92,245.01,249.7,96642180
9/08/2023,250.87,251.1,241.9,242.19,101596305
10/08/2023,245.4,251.8,243,245.34,109498602
11/08/2023,241.77,243.79,238.02,242.65,99038641
14/08/2023,235.7,240.66,233.75,239.76,98595328
15/08/2023,238.73,240.5,232.61,232.96,88197602
16/08/2023,228.02,233.97,225.38,225.6,112484492
17/08/2023,226.06,226.74,218.83,219.22,120718398
18/08/2023,214.12,217.58,212.36,215.49,136276609
21/08/2023,221.551,232.134,220.58,231.28,135702703
22/08/2023,240.25,240.82,229.55,233.19,130597906
23/08/2023,229.34,238.98,229.29,236.86,101077602
24/08/2023,238.66,238.92,228.18,230.04,99777430
25/08/2023,231.31,239,230.35,238.59,106612203
28/08/2023,242.58,244.38,235.35,238.82,107673695
29/08/2023,238.58,257.48,237.77,257.18,134047594
30/08/2023,254.2,260.51,250.59,256.9,121988398
31/08/2023,255.98,261.18,255.05,258.08,108861695
1/09/2023,257.26,259.079,242.01,245.01,132541594
5/09/2023,245,258,244.86,256.49,129469602
6/09/2023,255.135,255.39,245.06,251.92,116959797
7/09/2023,245.07,252.81,243.265,251.49,115312898
8/09/2023,251.22,256.52,246.67,248.5,118559602
11/09/2023,264.27,274.85,260.61,273.58,174667906
12/09/2023,270.76,278.39,266.6,267.48,135999906
13/09/2023,270.07,274.98,268.1,271.3,111673695
14/09/2023,271.32,276.709,270.42,276.04,107709797
15/09/2023,277.55,278.98,271,274.39,133692297
18/09/2023,271.16,271.44,263.76,265.28,101543297
19/09/2023,264.35,267.85,261.2,266.5,103704000
20/09/2023,267.04,273.93,262.461,262.59,122514602
21/09/2023,257.85,260.86,254.21,255.7,119951508
22/09/2023,257.4,257.789,244.48,244.88,127524094
25/09/2023,243.38,247.1,238.31,246.99,104636602
26/09/2023,242.98,249.55,241.66,244.12,101993602
27/09/2023,244.262,245.33,234.58,240.5,136597203
28/09/2023,240.02,247.55,238.65,246.38,117058898
29/09/2023,250,254.77,246.35,250.22,128522703
2/10/2023,244.81,254.28,242.62,251.6,123810398
3/10/2023,248.61,250.02,244.45,246.53,101985297
4/10/2023,248.14,261.86,247.6,261.16,129721602
5/10/2023,260,263.6,256.25,260.05,119159203
6/10/2023,253.98,261.65,250.65,260.53,118121797
9/10/2023,255.31,261.36,252.05,259.67,101377906
10/10/2023,257.75,268.94,257.65,263.62,122656000
11/10/2023,266.2,268.6,260.9,262.99,103706305
12/10/2023,262.92,265.41,256.631,258.87,111508094
13/10/2023,258.9,259.6,250.22,251.12,102296797
16/10/2023,250.05,255.4,248.48,253.92,88917188
17/10/2023,250.1,257.183,247.08,254.85,93562914
18/10/2023,252.7,254.63,242.08,242.68,125147797
19/10/2023,225.95,230.61,216.78,220.11,170772703
20/10/2023,217.01,218.861,210.42,211.99,138010094
23/10/2023,210,216.98,202.51,212.08,150683391
24/10/2023,216.5,222.05,214.11,216.52,118231102
25/10/2023,215.88,220.1,212.2,212.42,107065102
26/10/2023,211.32,214.8,204.88,205.76,115112602
27/10/2023,210.6,212.41,205.77,207.3,94881172
30/10/2023,209.28,210.88,194.67,197.36,136448188
31/10/2023,196.12,202.8,194.07,200.84,118068305
1/11/2023,204.04,205.99,197.85,205.66,121661695
2/11/2023,212.97,219.2,211.45,218.51,125987602
3/11/2023,221.15,226.37,218.4,219.96,119534797
6/11/2023,223.98,226.32,215,219.27,117335797
7/11/2023,219.98,223.12,215.72,222.18,116900094
8/11/2023,223.15,224.15,217.64,222.11,106584797
9/11/2023,219.75,220.8,206.68,209.98,142110500
10/11/2023,210.03,215.38,205.69,214.65,131310094
13/11/2023,215.6,225.4,211.61,223.71,140447594
14/11/2023,235.03,238.135,230.72,237.41,149771594
15/11/2023,239.29,246.7,236.45,242.84,150354000
16/11/2023,239.49,240.88,230.96,233.59,136816797
